Timestamp;Timestamp numerical;daytime;WR I Energy positiv [Ws];WR III Energy positiv [Ws];Sum Energy positiv [Ws];Sum Energy positiv [kWh];dt_iso +0000 UTC;temp;feels_like;temp_min;temp_max;pressure;humidity;wind_speed;wind_deg;rain_1h;snow_1h;clouds_all;weather_id;weather_main;weather_description;
23.09.2020 00:00;44097;0;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 00:00;287.27;287.5;285.07;288.71;1011;93;1;0;;;40;741;Fog;fog;50n
23.09.2020 01:00;44097.0417;1;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 01:00;287.23;287.47;284.59;288.15;1011;100;1.5;210;;;90;741;Fog;fog;50n
23.09.2020 02:00;44097.0833;2;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 02:00;286.97;287.12;284.3;288.15;1010;100;1.5;80;;;90;741;Fog;fog;50n
23.09.2020 03:00;44097.125;3;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 03:00;286.76;287.19;284.08;288.71;1010;100;1;170;;;75;741;Fog;fog;50n
23.09.2020 04:00;44097.1667;4;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 04:00;286.68;287.09;283.97;288.71;1009;100;1;0;;;75;741;Fog;fog;50n
23.09.2020 05:00;44097.2083;5;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 05:00;286.69;286.39;284.18;288.71;1009;93;1.5;360;;;90;741;Fog;fog;50d
23.09.2020 06:00;44097.25;6;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 06:00;286.97;287.47;284.37;288.71;1010;100;1;0;;;90;741;Fog;fog;50d
23.09.2020 07:00;44097.2917;7;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 07:00;287.96;288.81;285.15;289.82;1010;100;1;0;;;90;741;Fog;fog;50d
23.09.2020 08:00;44097.3333;8;5,86E+04;5,63E+04;1,15E+05;0.03;23.09.2020 08:00;289.28;290.62;286.48;292.59;1009;100;1;0;;;75;701;Mist;mist;50d
23.09.2020 09:00;44097.375;9;1,08E+05;1,15E+05;2,23E+05;0.06;23.09.2020 09:00;291.13;292.74;287.04;295.37;1010;93;1;0;;;75;701;Mist;mist;50d
23.09.2020 10:00;44097.4167;10;7,69E+05;6,47E+05;1,42E+06;0.39;23.09.2020 10:00;291.67;293.15;289.64;293.15;1010;88;1;0;;;20;801;Clouds;few clouds;02d
23.09.2020 11:00;44097.4583;11;9,10E+05;7,29E+05;1,64E+06;0.46;23.09.2020 11:00;292.91;292.58;290.06;294.82;1008;77;3.1;160;;;20;801;Clouds;few clouds;02d
23.09.2020 12:00;44097.5;12;9,00E+05;8,08E+05;1,71E+06;0.47;23.09.2020 12:00;295.14;294.89;290.86;297.04;1008;64;2.6;200;;;20;801;Clouds;few clouds;02d
23.09.2020 13:00;44097.5417;13;7,59E+05;8,50E+05;1,61E+06;0.45;23.09.2020 13:00;295.01;294.71;289.39;297.59;1008;64;2.6;160;;;20;801;Clouds;few clouds;02d
23.09.2020 14:00;44097.5833;14;5,09E+05;5,32E+05;1,04E+06;0.29;23.09.2020 14:00;294.85;293.81;288.55;297.59;1007;56;2.6;170;;;40;802;Clouds;scattered clouds;03d
23.09.2020 15:00;44097.625;15;9,11E+05;9,33E+05;1,84E+06;0.51;23.09.2020 15:00;292.77;290.81;288.1;296.15;1007;56;3.1;210;;;20;211;Thunderstorm;thunderstorm;11d
23.09.2020 16:00;44097.6667;16;1,14E+05;1,24E+05;2,38E+05;0.07;23.09.2020 16:00;291.82;290.89;287.01;294.82;1008;64;2.1;240;;;20;801;Clouds;few clouds;02d
23.09.2020 17:00;44097.7083;17;3,37E+04;4,09E+04;7,46E+04;0.02;23.09.2020 17:00;289.84;289.15;285.5;292.59;1008;82;2.6;330;;;40;802;Clouds;scattered clouds;03n
23.09.2020 18:00;44097.75;18;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 18:00;288.78;288.87;284.6;290.93;1009;82;1;0;;;20;801;Clouds;few clouds;02n
23.09.2020 19:00;44097.7917;19;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 19:00;288.63;288.68;284.84;290.93;1009;82;1;60;;;20;801;Clouds;few clouds;02n
23.09.2020 20:00;44097.8333;20;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 20:00;288.13;287.68;283.15;290.93;1010;82;1.5;190;;;85;804;Clouds;overcast clouds;04n
23.09.2020 21:00;44097.875;21;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 21:00;287.74;287.8;282.59;290.93;1010;87;1;260;;;20;801;Clouds;few clouds;02n
23.09.2020 22:00;44097.9167;22;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 22:00;286.8;287.24;282.59;289.26;1009;93;0.5;0;;;59;803;Clouds;broken clouds;04n
23.09.2020 23:00;44097.9583;23;0,00E+00;0,00E+00;0,00E+00;0;23.09.2020 23:00;286.71;286.77;282.59;289.26;1010;93;1;0;;;65;803;Clouds;broken clouds;04n
24.09.2020 00:00;44098;0;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 00:00;286.48;285.7;282.44;288.71;1010;93;2.1;30;;;54;803;Clouds;broken clouds;04n
24.09.2020 01:00;44098.0417;1;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 01:00;285.71;285.8;282.43;287.59;1010;100;1;0;;;20;741;Fog;fog;50n
24.09.2020 02:00;44098.0833;2;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 02:00;285.2;284.46;282.54;287.04;1010;93;1.5;30;;;20;701;Mist;mist;50n
24.09.2020 03:00;44098.125;3;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 03:00;285.15;285.07;282.3;287.04;1009;100;1;210;;;20;741;Fog;fog;50n
24.09.2020 04:00;44098.1667;4;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 04:00;284.69;284.47;281.89;287.59;1010;100;1;170;;;40;802;Clouds;scattered clouds;03n
24.09.2020 05:00;44098.2083;5;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 05:00;284.55;284.64;281.75;287.04;1010;100;0.5;0;;;20;741;Fog;fog;50d
24.09.2020 06:00;44098.25;6;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 06:00;285.21;285.5;282.44;288.15;1011;100;0.5;0;;;20;741;Fog;fog;50d
24.09.2020 07:00;44098.2917;7;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 07:00;286.71;286.77;284.26;289.26;1011;93;1;0;;;20;801;Clouds;few clouds;02d
24.09.2020 08:00;44098.3333;8;5,42E+04;5,59E+04;1,10E+05;0.03;24.09.2020 08:00;289.41;289.7;285.93;292.04;1011;82;1;0;;;20;801;Clouds;few clouds;02d
24.09.2020 09:00;44098.375;9;2,03E+05;2,18E+05;4,21E+05;0.12;24.09.2020 09:00;292.5;292.77;289.17;293.71;1011;72;1.5;120;;;20;801;Clouds;few clouds;02d
24.09.2020 10:00;44098.4167;10;5,38E+05;5,23E+05;1,06E+06;0.29;24.09.2020 10:00;293.24;293.03;289.15;295.37;1011;68;2.1;160;;;20;801;Clouds;few clouds;02d
24.09.2020 11:00;44098.4583;11;6,33E+05;5,79E+05;1,21E+06;0.34;24.09.2020 11:00;294.03;294.18;290.15;295.93;1011;64;1.5;200;;;20;801;Clouds;few clouds;02d
24.09.2020 12:00;44098.5;12;4,79E+05;4,85E+05;9,64E+05;0.27;24.09.2020 12:00;294.92;295.37;291.15;296.48;1011;60;1;0;;;20;801;Clouds;few clouds;02d
24.09.2020 13:00;44098.5417;13;5,66E+05;5,77E+05;1,14E+06;0.32;24.09.2020 13:00;294.58;294.57;291.15;296.48;1011;60;1.5;220;;;20;801;Clouds;few clouds;02d
24.09.2020 14:00;44098.5833;14;6,22E+05;6,57E+05;1,28E+06;0.36;24.09.2020 14:00;295.05;295.19;290.97;297.59;1011;56;1;0;;;20;801;Clouds;few clouds;02d
24.09.2020 15:00;44098.625;15;5,06E+05;5,27E+05;1,03E+06;0.29;24.09.2020 15:00;294.9;293.97;290.34;297.04;1010;53;2.1;130;;;20;801;Clouds;few clouds;02d
24.09.2020 16:00;44098.6667;16;4,11E+05;4,10E+05;8,21E+05;0.23;24.09.2020 16:00;294.26;294.15;289.87;296.48;1010;60;1.5;100;;;20;801;Clouds;few clouds;02d
24.09.2020 17:00;44098.7083;17;1,51E+05;1,63E+05;3,14E+05;0.09;24.09.2020 17:00;291.3;291.53;286.48;293.71;1010;77;1.5;80;;;20;801;Clouds;few clouds;02n
24.09.2020 18:00;44098.75;18;5,10E+04;5,52E+04;1,06E+05;0.03;24.09.2020 18:00;289.65;289.71;285.93;291.48;1009;77;1;0;;;20;801;Clouds;few clouds;02n
24.09.2020 19:00;44098.7917;19;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 19:00;288.73;289.45;285.32;290.37;1009;87;0.5;0;;;20;801;Clouds;few clouds;02n
24.09.2020 20:00;44098.8333;20;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 20:00;288.14;289.01;284.88;289.82;1009;93;0.5;0;;;88;804;Clouds;overcast clouds;04n
24.09.2020 21:00;44098.875;21;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 21:00;287.58;288.26;284.74;290.37;1008;93;0.5;0;;;92;804;Clouds;overcast clouds;04n
24.09.2020 22:00;44098.9167;22;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 22:00;287;287.5;284.47;289.26;1008;93;0.5;0;;;98;741;Fog;fog;50n
24.09.2020 23:00;44098.9583;23;0,00E+00;0,00E+00;0,00E+00;0;24.09.2020 23:00;287.12;287.31;284.4;288.71;1006;93;1;360;;;20;801;Clouds;few clouds;02n
25.09.2020 00:00;44099;0;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 00:00;286.87;287.33;284.52;288.71;1006;93;0.5;0;;;100;804;Clouds;overcast clouds;04n
25.09.2020 01:00;44099.0417;1;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 01:00;287.22;287.79;284.76;288.71;1005;93;0.5;0;0.5;;20;500;Rain;light rain;10n
25.09.2020 02:00;44099.0833;2;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 02:00;286.96;287.11;284.6;288.71;1004;100;1.5;60;1;;40;520;Rain;light intensity shower rain;09n
25.09.2020 03:00;44099.125;3;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 03:00;286.92;287.04;284.26;288.71;1003;93;1;0;1;;75;501;Rain;moderate rain;10n
25.09.2020 04:00;44099.1667;4;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 04:00;287.11;286.94;284.26;288.71;1002;93;1.5;80;1;;20;500;Rain;light rain;10n
25.09.2020 05:00;44099.2083;5;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 05:00;287.38;288;284.57;289.26;1001;93;0.5;0;2;;90;500;Rain;light rain;10d
25.09.2020 06:00;44099.25;6;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 06:00;287.44;287.38;284.56;289.26;1000;93;1.5;130;2;;90;500;Rain;light rain;10d
25.09.2020 07:00;44099.2917;7;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 07:00;287.5;286.34;284.48;289.26;1000;93;3.1;130;;;75;803;Clouds;broken clouds;04d
25.09.2020 08:00;44099.3333;8;1,31E+04;1,45E+04;2,76E+04;0.01;25.09.2020 08:00;287.85;286.82;284.65;289.26;999;87;2.6;140;;;75;803;Clouds;broken clouds;04d
25.09.2020 09:00;44099.375;9;1,94E+04;2,32E+04;4,26E+04;0.01;25.09.2020 09:00;287.95;287.64;284.29;289.82;999;93;2.1;130;;;75;803;Clouds;broken clouds;04d
25.09.2020 10:00;44099.4167;10;1,05E+05;9,82E+04;2,03E+05;0.06;25.09.2020 10:00;288.72;288.8;284.73;290.37;998;88;1.5;140;;;75;803;Clouds;broken clouds;04d
25.09.2020 11:00;44099.4583;11;1,32E+05;1,41E+05;2,73E+05;0.08;25.09.2020 11:00;288.87;288.99;284.86;291.48;998;82;1;0;;;75;803;Clouds;broken clouds;04d
25.09.2020 12:00;44099.5;12;1,40E+05;1,38E+05;2,78E+05;0.08;25.09.2020 12:00;288.99;288.85;284.09;291.48;998;77;1;0;0.3;;40;520;Rain;light intensity shower rain;09d
25.09.2020 13:00;44099.5417;13;1,54E+05;1,56E+05;3,10E+05;0.09;25.09.2020 13:00;287.47;286.65;283.22;290.37;998;93;2.6;20;1;;75;521;Rain;shower rain;09d
25.09.2020 14:00;44099.5833;14;7,67E+04;6,92E+04;1,46E+05;0.04;25.09.2020 14:00;287.17;286.62;282.57;288.71;997;100;2.6;90;2;;75;521;Rain;shower rain;09d
25.09.2020 15:00;44099.625;15;4,40E+04;4,65E+04;9,05E+04;0.03;25.09.2020 15:00;286.55;286.21;282;288.71;997;93;1.5;0;2;;75;521;Rain;shower rain;09d
25.09.2020 16:00;44099.6667;16;1,30E+05;1,49E+05;2,79E+05;0.08;25.09.2020 16:00;286.13;285.24;280.8;288.15;996;93;2.1;340;;;75;803;Clouds;broken clouds;04d
25.09.2020 17:00;44099.7083;17;0,00E+00;2,20E+01;2,20E+01;0;25.09.2020 17:00;285.66;283.93;279.64;288.15;996;93;3.1;20;;;75;803;Clouds;broken clouds;04n
25.09.2020 18:00;44099.75;18;0,00E+00;4,00E+00;4,00E+00;0;25.09.2020 18:00;285.06;283.24;278.19;287.59;995;87;2.6;60;2;;75;521;Rain;shower rain;09n
25.09.2020 19:00;44099.7917;19;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 19:00;283.65;280.32;277.21;287.04;995;93;4.6;50;2;;75;520;Rain;light intensity shower rain;09n
25.09.2020 20:00;44099.8333;20;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 20:00;282.69;278.69;276.24;286.15;996;82;4.6;350;3;;75;520;Rain;light intensity shower rain;09n
25.09.2020 21:00;44099.875;21;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 21:00;279.82;274.86;275.41;283.15;996;81;5.1;310;;;75;803;Clouds;broken clouds;04n
25.09.2020 22:00;44099.9167;22;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 22:00;278.52;272.75;274.5;281.15;997;87;6.2;320;2;;75;521;Rain;shower rain;09n
25.09.2020 23:00;44099.9583;23;0,00E+00;0,00E+00;0,00E+00;0;25.09.2020 23:00;278.87;273.16;274.37;280.93;996;87;6.2;330;;;75;803;Clouds;broken clouds;04n
26.09.2020 00:00;44100;0;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 00:00;278.83;274.23;274.23;280.93;996;87;4.6;330;2;;75;520;Rain;light intensity shower rain;09n
26.09.2020 01:00;44100.0417;1;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 01:00;278.94;274.35;274.06;281.48;995;75;4.1;330;;;75;803;Clouds;broken clouds;04n
26.09.2020 02:00;44100.0833;2;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 02:00;279.33;274.8;274.02;281.48;995;75;4.1;310;0.3;;90;520;Rain;light intensity shower rain;09n
26.09.2020 03:00;44100.125;3;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 03:00;278.96;275.97;274.11;280.93;995;93;2.6;270;0.5;;75;500;Rain;light rain;10n
26.09.2020 04:00;44100.1667;4;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 04:00;278.95;276.31;274.16;280.93;995;93;2.1;190;2;;75;501;Rain;moderate rain;10n
26.09.2020 05:00;44100.2083;5;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 05:00;279.07;276.1;274.45;280.93;995;93;2.6;200;1;;75;500;Rain;light rain;10d
26.09.2020 06:00;44100.25;6;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 06:00;279.13;276.52;274.64;280.93;995;93;2.1;210;1;;75;501;Rain;moderate rain;10d
26.09.2020 07:00;44100.2917;7;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 07:00;279.74;277.68;275.2;281.48;996;93;1.5;180;1;;75;500;Rain;light rain;10d
26.09.2020 08:00;44100.3333;8;1,86E+04;2,13E+04;3,99E+04;0.01;26.09.2020 08:00;280.51;277.98;275.76;282.59;996;87;2.1;180;1;;20;500;Rain;light rain;10d
26.09.2020 09:00;44100.375;9;3,95E+04;4,16E+04;8,11E+04;0.02;26.09.2020 09:00;282.13;279.72;276.73;284.82;996;81;2.1;170;;;20;801;Clouds;few clouds;02d
26.09.2020 10:00;44100.4167;10;1,76E+05;1,75E+05;3,51E+05;0.1;26.09.2020 10:00;283.14;280.59;278.43;284.82;997;81;2.6;170;;;20;801;Clouds;few clouds;02d
26.09.2020 11:00;44100.4583;11;3,26E+05;3,47E+05;6,73E+05;0.19;26.09.2020 11:00;284.59;281.93;278.61;286.48;997;71;2.6;190;;;20;801;Clouds;few clouds;02d
26.09.2020 12:00;44100.5;12;5,57E+05;5,54E+05;1,11E+06;0.31;26.09.2020 12:00;285.51;283.58;279.39;287.59;997;66;1.5;210;;;20;801;Clouds;few clouds;02d
26.09.2020 13:00;44100.5417;13;5,78E+05;5,84E+05;1,16E+06;0.32;26.09.2020 13:00;286.23;284.06;280.6;288.15;998;58;1.5;0;;;20;801;Clouds;few clouds;02d
26.09.2020 14:00;44100.5833;14;8,19E+05;6,55E+05;1,47E+06;0.41;26.09.2020 14:00;285.84;283.75;280.24;287.59;998;54;1;0;;;20;801;Clouds;few clouds;02d
26.09.2020 15:00;44100.625;15;8,40E+05;8,33E+05;1,67E+06;0.46;26.09.2020 15:00;284.98;281.79;278.7;287.59;999;50;2.1;290;;;20;801;Clouds;few clouds;02d
26.09.2020 16:00;44100.6667;16;1,34E+05;1,32E+05;2,66E+05;0.07;26.09.2020 16:00;284.47;280.86;277.73;286.48;1000;50;2.6;320;;;20;801;Clouds;few clouds;02d
26.09.2020 17:00;44100.7083;17;9,81E+04;1,20E+05;2,18E+05;0.06;26.09.2020 17:00;281.96;278.62;276.19;284.82;1000;57;2.1;340;;;20;801;Clouds;few clouds;02n
26.09.2020 18:00;44100.75;18;4,76E+04;3,74E+04;8,50E+04;0.02;26.09.2020 18:00;280.96;277.79;276.28;282.59;1001;66;2.1;330;;;42;802;Clouds;scattered clouds;03n
26.09.2020 19:00;44100.7917;19;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 19:00;279.59;277.81;275.43;281.48;1002;81;0.5;0;;;10;800;Clear;sky is clear;01n
26.09.2020 20:00;44100.8333;20;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 20:00;279.35;276.41;274.86;281.48;1002;81;2.1;260;;;4;800;Clear;sky is clear;01n
26.09.2020 21:00;44100.875;21;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 21:00;278.43;275.76;272.57;280.37;1001;81;1.5;270;;;13;801;Clouds;few clouds;02n
26.09.2020 22:00;44100.9167;22;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 22:00;278.42;275.15;273.2;280.93;1002;87;2.6;210;;;75;803;Clouds;broken clouds;04n
26.09.2020 23:00;44100.9583;23;0,00E+00;0,00E+00;0,00E+00;0;26.09.2020 23:00;277.53;274.29;273.04;279.26;1002;81;2.1;300;;;40;802;Clouds;scattered clouds;03n
27.09.2020 00:00;44101;0;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 00:00;276.69;274.4;272.71;279.26;1002;93;1;0;;;87;804;Clouds;overcast clouds;04n
27.09.2020 01:00;44101.0417;1;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 01:00;276.3;274.3;272.44;278.15;1003;93;0.5;0;;;20;801;Clouds;few clouds;02n
27.09.2020 02:00;44101.0833;2;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 02:00;275.84;273.76;272.05;279.26;1004;93;0.5;0;;;20;801;Clouds;few clouds;02n
27.09.2020 03:00;44101.125;3;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 03:00;275.57;273.45;271.84;278.71;1004;93;0.5;0;;;72;803;Clouds;broken clouds;04n
27.09.2020 04:00;44101.1667;4;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 04:00;275.71;272.91;271.58;279.26;1004;93;1.5;250;;;20;741;Fog;fog;50n
27.09.2020 05:00;44101.2083;5;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 05:00;275.92;273.51;271.1;279.26;1004;93;1;0;;;40;802;Clouds;scattered clouds;03d
27.09.2020 06:00;44101.25;6;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 06:00;275.39;273.41;271.07;278.15;1005;100;0.5;0;;;20;741;Fog;fog;50d
27.09.2020 07:00;44101.2917;7;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 07:00;277.33;275.34;273.71;279.26;1007;87;0.5;0;;;20;741;Fog;fog;50d
27.09.2020 08:00;44101.3333;8;5,72E+04;6,00E+04;1,17E+05;0.03;27.09.2020 08:00;281.37;279.58;277.15;284.26;1008;81;1;0;;;20;801;Clouds;few clouds;02d
27.09.2020 09:00;44101.375;9;1,04E+05;1,08E+05;2,12E+05;0.06;27.09.2020 09:00;283.79;281.74;279.15;285.93;1008;71;1.5;0;;;20;801;Clouds;few clouds;02d
27.09.2020 10:00;44101.4167;10;2,55E+05;2,63E+05;5,18E+05;0.14;27.09.2020 10:00;285.96;283.71;282.15;288.15;1008;66;2.1;120;;;20;801;Clouds;few clouds;02d
27.09.2020 11:00;44101.4583;11;9,84E+05;7,35E+05;1,72E+06;0.48;27.09.2020 11:00;287.67;283.96;283.36;289.82;1008;58;4.1;160;;;20;801;Clouds;few clouds;02d
27.09.2020 12:00;44101.5;12;1,07E+06;8,92E+05;1,96E+06;0.54;27.09.2020 12:00;287.5;283.4;283.47;289.26;1008;58;4.6;160;;;20;801;Clouds;few clouds;02d
27.09.2020 13:00;44101.5417;13;1,05E+06;1,07E+06;2,12E+06;0.59;27.09.2020 13:00;287.39;283.97;282.75;289.26;1008;58;3.6;140;;;20;801;Clouds;few clouds;02d
27.09.2020 14:00;44101.5833;14;6,69E+05;5,57E+05;1,23E+06;0.34;27.09.2020 14:00;286.95;281.97;282.85;288.71;1008;58;5.7;150;;;40;802;Clouds;scattered clouds;03d
27.09.2020 15:00;44101.625;15;8,71E+05;8,60E+05;1,73E+06;0.48;27.09.2020 15:00;286.39;281.51;282.21;288.71;1008;62;5.7;150;;;40;802;Clouds;scattered clouds;03d
27.09.2020 16:00;44101.6667;16;1,27E+05;1,39E+05;2,66E+05;0.07;27.09.2020 16:00;285.62;281.89;281.31;288.71;1009;66;4.1;130;;;40;802;Clouds;scattered clouds;03d
27.09.2020 17:00;44101.7083;17;1,02E+05;1,08E+05;2,10E+05;0.06;27.09.2020 17:00;284.19;280.75;279.93;285.93;1010;71;3.6;140;;;20;801;Clouds;few clouds;02n
27.09.2020 18:00;44101.75;18;9,49E+03;1,23E+04;2,18E+04;0.01;27.09.2020 18:00;282.82;281.13;277.59;285.37;1010;76;1;0;;;100;804;Clouds;overcast clouds;04n
27.09.2020 19:00;44101.7917;19;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 19:00;282.26;279.76;277.59;284.82;1010;87;2.6;10;;;75;803;Clouds;broken clouds;04n
27.09.2020 20:00;44101.8333;20;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 20:00;282.05;279.27;277.59;284.82;1010;81;2.6;30;;;75;803;Clouds;broken clouds;04n
27.09.2020 21:00;44101.875;21;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 21:00;282.09;278.97;277.04;284.82;1010;81;3.1;30;;;75;803;Clouds;broken clouds;04n
27.09.2020 22:00;44101.9167;22;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 22:00;282.22;278.78;277.04;284.82;1009;81;3.6;30;0.5;;75;500;Rain;light rain;10n
27.09.2020 23:00;44101.9583;23;0,00E+00;0,00E+00;0,00E+00;0;27.09.2020 23:00;281.83;278.88;277.04;284.26;1009;87;3.1;20;0.5;;75;500;Rain;light rain;10n
28.09.2020 00:00;44102;0;0,00E+00;0,00E+00;0,00E+00;0;28.09.2020 00:00;281.62;278.63;277.04;283.71;1008;87;3.1;30;1;;75;501;Rain;moderate rain;10n
28.09.2020 01:00;44102.0417;1;0,00E+00;0,00E+00;0,00E+00;0;28.09.2020 01:00;281.91;277.93;278.54;283.71;1007;87;4.6;10;2;;75;501;Rain;moderate rain;10n
28.09.2020 02:00;44102.0833;2;0,00E+00;0,00E+00;0,00E+00;0;28.09.2020 02:00;281.91;277.93;278.48;283.71;1006;87;4.6;20;2;;75;501;Rain;moderate rain;10n
28.09.2020 03:00;44102.125;3;0,00E+00;0,00E+00;0,00E+00;0;28.09.2020 03:00;281.56;277.15;278.37;283.15;1006;87;5.1;20;2;;75;500;Rain;light rain;10n
28.09.2020 04:00;44102.1667;4;0,00E+00;0,00E+00;0,00E+00;0;28.09.2020 04:00;281.28;277.38;278.29;283.15;1005;93;4.6;360;3;;90;500;Rain;light rain;10n
28.09.2020 05:00;44102.2083;5;0,00E+00;0,00E+00;0,00E+00;0;28.09.2020 05:00;281.3;279.15;278.05;283.15;1005;93;2.1;340;2;;90;501;Rain;moderate rain;10d
28.09.2020 06:00;44102.25;6;0,00E+00;0,00E+00;0,00E+00;0;28.09.2020 06:00;281.37;278.54;277.89;283.15;1005;93;3.1;10;1;;90;500;Rain;light rain;10d
